DESCRIPTION,Keyword,Qty,Price,Supplier,BARCODE,Batch code,Brand,Category,Safety
Laptop Charger Asus 3.42A Common Pin Original,LPO-C48,332.73,Liz,06550979-62,HQBUFF13,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,,141.86,Liz,5765640-603,PObatch-373,Acer,Laptop Charger,2
,,,,89139014-1,,Dell,Laptop Charger,2
,,,,02030721-3,,LENOVO,Laptop Charger,2
Laptop Charger Dell 19.5V 2.31A Circle Pin,SEBEZ005,159.62,Imports,84060505-38,LPO006,Dell,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,,141.86,Liz,5765640-422,PObatch-373,Acer,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-204,PObatch-373,HP,Laptop Charger,2
,,,,47571968-4,,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,307.54,Liz,237SPO-197,PObatch-13,ASUS,Laptop Charger,2
Laptop Charger Toshiba 19V 2.37A Common Pin,TC1060,137.80,Liz,44324880-39,LPO004,Toshiba,Laptop Charger,2
Laptop Charger Lenovo 4.5A Gray Pin,Old Stock,182.30,Liz,66000392-31,HQBUFF13,Lenovo,Laptop Charger,2
Laptop Charger Asus 65W Type C Square,TC001,595.60,Liz,28435460-51,PObatch-1454,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,,141.86,Liz,5765640-434,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin,TC1075,1.00,Liz,AS237S-165,PObatch-972,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,,141.86,Liz,5765640-494,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Lenovo 20V 3.25A Bullet Pin,,158.22,Liz,7648896-45,PObatch-373,Lenovo,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Zenbook Pin Original,OLD STOCK,327.21,Liz,23556820-31,LPO003,ASUS,Laptop Charger,2
Laptop Charger Dell 19.5V 3.34 Circle Medium,,163.68,Liz,8529524-92,PObatch-373,Dell,Laptop Charger,2
Laptop Charger Dell 19.5V 3.34A Circle Pin,TC1075,166.44,Liz,DE334CP-82,LPO115,Dell,Laptop Charger,2
,,,,22944432-5,,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-1065,PObatch-427,Acer,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-645,PObatch-373,HP,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,,141.86,Liz,5765640-227,PObatch-373,Acer,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-192,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-187,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger LPO Asus 3.42A Small Pin original,LPO-C235,336.21,Liz,10351631-144,PObatch-945,ASUS,Laptop Charger,2
Laptop Charger LPO HP 3.33A Blue Pin,LPO-C235,325.97,Liz,27577507-52,LPO003,HP,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-201,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-193,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-181,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger LPO Dell 2.31A Circle Medium original,LPO-C235,317.77,Liz,27138113-26,LPO007,Dell,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-197,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-200,PObatch-1015,Acer,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Common Pin,,141.86,Liz,7430676-10,PObatch-373,ASUS,Laptop Charger,2
Laptop Charger LPO Asus 3.42A Small Pin original,LPO-C235,336.21,Liz,10351631-125,PObatch-945,ASUS,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-183,PObatch-1015,Acer,Laptop Charger,2
,LPO-C235,,,27138113-39,,Dell,Laptop Charger,2
,TC001,,,86633198-2,,Lenovo,Laptop Charger,2
Laptop Battery Acer AP16M5J,LPO-C223,963.90,All Star,52562035-24,PObatch-1380,Acer,Laptop Battery,2
Laptop Battery HP BL06XL,C255,762.53,Kelly,08004348-3,HQBUFF1,HP,Laptop Battery,2
Laptop Battery Acer AP19B5L,Locals,1700.00,Mars,59974105-7,MIX #99,Acer,Laptop Battery,2
Laptop Battery Acer AS16A8K,TC1021,656.11,All Star,87978886-45,PObatch-646,Acer,Laptop Battery,2
Laptop Battery Acer AS16A8K,TC1021,656.11,All Star,87978886-41,PObatch-646,Acer,Laptop Battery,2
Laptop Battery Acer AS16A8K,TC1021,656.11,All Star,87978886-44,PObatch-646,Acer,Laptop Battery,2
Laptop Battery Acer AS16A8K,TC1021,656.11,All Star,87978886-46,PObatch-646,Acer,Laptop Battery,2
Laptop Battery Acer AS16A8K,TC1021,656.11,All Star,87978886-47,PObatch-646,Acer,Laptop Battery,2
Laptop Battery Acer AS16A8K,TC1021,656.11,All Star,87978886-49,PObatch-646,Acer,Laptop Battery,2
Laptop Charger Asus 19V 2.37A Zenbook Pin Original,OLD STOCK,327.21,Liz,23556820-36,LPO003,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin,,163.37,Liz,2191264-293,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Male Pin,,163.37,Liz,7670493-67,PObatch-412,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Male Pin,TC1075,250.00,Mars,AS237MP-9,PObatch-94,ASUS,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Zenbook Pin Original,,327.21,Liz,31842905-2,HQBUFF13,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,TC1060,189.38,Liz,86301302-457,PObatch-1282,HP,Laptop Charger,2
Laptop Charger LPO Asus 3.42A Small Pin original,LPO-C235,336.21,Liz,10351631-120,PObatch-945,ASUS,Laptop Charger,2
,Old Stock,,,55246203-29,,HP,Laptop Charger,2
,Imports,,,84691471-83,,Asus,Laptop Charger,2
,,,,81505285-29,,LENOVO,Laptop Charger,2
,Old Stock,,,55246203-14,,HP,Laptop Charger,2
,Old Stock,,,68105692-6,,Asus,Laptop Charger,2
Laptop Battery Asus B41N1711,TC1057,1054.74,All Star,52088403-9,HQBUFF3,ASUS,Laptop Battery,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-45,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger HP 19.5V 4.62A Blue Pin,LPO-C246,210.83,Liz,81186222-28,LPO004,HP,Laptop Charger,2
Laptop Charger Magsafe 1 45W L Style,,850.00,Jst,80734700-2,PObatch-405,Macbook,Laptop Charger,2
Laptop Battery Acer AP16M5J,LPO-C223,963.90,All Star,52562035-32,PObatch-1380,Acer,Laptop Battery,2
Laptop battery Acer AS16A5K,LPO-C50,656.11,All Star,22949642-29,PObatch-646,Acer,Laptop Battery,2
Laptop battery Acer AS16A5K,LPO-C50,656.11,All Star,22949642-50,PObatch-646,Acer,Laptop Battery,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1032,158.01,Liz,13694284-790,HQBUFF3,Acer,Laptop Charger,2
Laptop Charger Dell 19.5V 4.62A Circle Pin Original,Old Stock,607.67,Liz,47067192-30,HQBUFF13,Dell,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Blue Pin,,162.29,Liz,333BP-132,PObatch-13,HP,Laptop Charger,2
Laptop Charger LPO Asus 2.37A Small Pin original,LPO-C235,378.61,Liz,31136446-187,PObatch-1039,ASUS,Laptop Charger,2
,Old Stock,,,47067192-27,,Dell,Laptop Charger,2
Laptop Charger Dell 19V 1.58A Yellow Pin,OLD STOCK,154.89,Liz,17114446-22,LPO52,Dell,Laptop Charger,2
Laptop Charger Acer 1.58A Common Pin,OLD STOCK,280.00,Liz,10976392-19,LPO52,Acer,Laptop Charger,2
,,,,81505285-99,,LENOVO,Laptop Charger,2
,Old Stock,,,47067192-11,,Dell,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-91,PObatch-373,Acer,Laptop Charger,2
Laptop Charger HP 4.74A Bullet Pin,,182.30,Liz,03641959-28,LPO52,HP,Laptop Charger,2
,Old Stock,,,55246203-44,,HP,Laptop Charger,2
Laptop Charger Dell 19.5V 2.31A Circle Pin,Old Stock,135.00,Liz,36582549-17,LPO52,Dell,Laptop Charger,2
,LPO-C30,,,82071177-113,,HP,Laptop Charger,2
,Old Stock,,,57309359-3,,NO BRAND,Cables,2
,Locals,,,840G5-1,,HP,Laptop Keyboard,2
,,,,56534523-3,,Toshiba,Laptop Keyboard,2
Laptop Keyboard Lenovo 110-14ISK,,188.22,Imports,81938744-17,LPO047,Lenovo,Laptop Keyboard,2
Cellphone Battery Realme 5 Pro (BLP731),LPO-C249,347.53,Imports,63975349-55,PObatch-1455,REALME,Cellphone Battery,2
Cellphone Battery Huawei Mate 10 (HB436486ECW),,217.17,Imports,64454882-8,PObatch-807,huawei,Cellphone Battery,2
Cellphone Battery Samsung S8 2017 EB-BG950ABE,locals,217.17,Imports,12620688-7,PObatch-807,Samsung,Cellphone Battery,2
Cellphone Battery Vivo Y51 (B-O8),,221.32,Imports,CBBO8-57,PObatch-807,VIVO,Cellphone Battery,2
Cellphone Battery Samsung S8 2017 EB-BG950ABE,locals,217.17,Imports,12620688-8,PObatch-807,Samsung,Cellphone Battery,2
Cellphone Battery Samsung S8 2017 EB-BG950ABE,locals,217.17,Imports,12620688-9,PObatch-807,Samsung,Cellphone Battery,2
Cellphone Battery Xiaomi Redmi Note 8 Pro (BM4J),,204.71,Imports,CBM4J-186,PObatch-807,xiaomi,Cellphone Battery,2
Cellphone Battery Huawei Mate 10 (HB436486ECW),,217.17,Imports,64454882-9,PObatch-807,huawei,Cellphone Battery,2
Cellphone Battery Xiaomi Redmi Note 8 Pro (BM4J),,204.71,Imports,CBM4J-187,PObatch-807,xiaomi,Cellphone Battery,2
Cellphone Battery Xiaomi Redmi Note 8 Pro (BM4J),,204.71,Imports,CBM4J-185,PObatch-807,xiaomi,Cellphone Battery,2
Cellphone Battery Realme 5 Pro (BLP731),LPO-C249,347.53,Imports,63975349-56,PObatch-1455,REALME,Cellphone Battery,2
Cellphone Battery OPPO A9 (BLP709),OLD STOCK,206.00,Imports,63686473-25,HQBUFF20,oppo,Cellphone Battery,2
Laptop Charger HP 2.05A Bullet Small,Old Stock,137.42,Liz,47693706-14,HQBUFF3,HP,Laptop Charger,2
,,,,64272442-41,,APPLE,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-112,HQBUFF20,Apple,Cellphone Battery,2
Laptop Charger Acer 1.58A Common Pin,OLD STOCK,280.00,Liz,10976392-18,LPO52,Acer,Laptop Charger,2
Laptop Charger Sony 3.9A Circle Pin,Old Stock,172.95,Liz,86743969-102,HQBUFF11,SONY,Laptop Charger,2
,Old Stock,,,23772961-64,,LENOVO,Laptop Charger,2
Laptop Charger Sony 16V 4A Circle Pin,,154.25,Liz,26836163-20,HQBUFF13,SONY,Laptop Charger,2
,Old Stock,,,55155251-25,,SONY,Laptop Charger,2
Laptop Charger Asus 1.58A Micro Pin,Old Stock,143.22,Liz,82296226-69,HQBUFF3,ASUS,Laptop Charger,2
Laptop Charger Asus 11.8A Common Pin,,645.00,Liz,52874430-9,HQBUFF13,ASUS,Laptop Charger,2
Laptop Battery Asus B31N1707,,828.15,Kelly,06297219-10,HQBUFF5,ASUS,Laptop Battery,2
Laptop Battery Acer AP13B3K,LPO-C223,791.52,Kelly,22954312-15,HQBUFF5,Acer,Laptop Battery,2
Laptop Battery Dell F62G0,LPO-C223,865.34,All Star,99664879-62,PObatch-646,Dell,Laptop Battery,2
Laptop Battery Acer AC14B8K,LPO-C50,784.75,Kelly,94648078-35,HQBUFF3,Acer,Laptop Battery,2
Laptop Charger Sony 3.9A Circle Pin,Old Stock,172.95,Liz,86743969-103,HQBUFF11,SONY,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin original,TC001,348.30,Liz,72875447-463,HQBUFF13,ASUS,Laptop Charger,2
,,,,69046547-1,,ASUS,Laptop Charger,2
,OLD STOCK,,,92946875-3,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-72,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-80,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-77,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-71,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-53,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-91,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-92,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-6,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-69,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-81,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-84,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-62,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-65,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-17,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-18,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-49,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-45,,Huawei,Cellphone Battery,2
,OLD STOCK,,,92946875-20,,Huawei,Cellphone Battery,2
Laptop Battery Dell YFDF9,,1500.00,Syy,44969315-3,HQBUFF3,Dell,Laptop Battery,2
,,,,76272413-4,,MSI,Laptop Charger,2
,,,,37659674-1,,Lenovo,Laptop Charger,2
Laptop Battery HP MO06,,385.14,Kina,38586466-34,HQBUFF4,HP,Laptop Battery,2
Laptop Battery ACER AC14B18J,TC1021,809.01,All Star,75105771-28,PObatch-646,Acer,Laptop Battery,2
Laptop Charger HP 2.31A Blue Pin,LPO-C246,189.58,Liz,24944242-477,HQBUFF13,HP,Laptop Charger,2
Laptop Battery HP MO06,,385.14,Kina,38586466-20,HQBUFF1,HP,Laptop Battery,2
Laptop Battery MSI SQU 528,,410.78,Kina,31248901-1,HQBUFF4,MSI,Laptop Battery,2
Laptop Battery Lenovo G460,LPO-C238,454.17,Kina,68116140-19,HQBUFF4,Lenovo,Laptop Battery,2
Laptop Battery HP MO06,,385.14,Kina,96335754-31,HQBUFF4,HP,Laptop Battery,2
Laptop Battery HP CA06,,728.54,All Star,07287670-35,PObatch-646,HP,Laptop Battery,2
Laptop Battery HP MO06,,385.14,Kina,38586466-23,HQBUFF1,HP,Laptop Battery,2
,TC001,,,28435460-29,,Asus,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,141.86,Liz,0922228-676,PObatch-373,Acer,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-839,PObatch-427,HP,Laptop Charger,2
Laptop Charger Samsung 2.1A Common Pin,,135.56,Liz,44304291-65,LPO004,Samsung,Laptop Charger,2
Laptop Charger Dell 19.5V 4.62A Circle Pin,TC1016,190.33,Liz,35603241-1,LPO002,Dell,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Small Pin Original,,322.97,Liz,9745549-121,PObatch-471,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,141.86,Liz,0922228-835,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Asus 19V 2.37A Male Pin,,163.37,Liz,7670493-81,PObatch-412,ASUS,Laptop Charger,2
Laptop Charger Lenovo 20V 2.25A Bullet Pin Original,,324.14,Liz,225BO-164,PObatch-13,Lenovo,Laptop Charger,2
Laptop Charger Lenovo 45W Type C Desktop,LPO-C30,371.20,Liz,74471860-86,LPO006,Lenovo,Laptop Charger,2
,,,,01759664-31,,Macbook,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-124,PObatch-373,Acer,Laptop Charger,2
,LPO-C223,,,26305611-9,,LENOVO,Laptop Charger,2
Laptop Charger HP Printer 32V,Old Stock,758.25,Liz,55246203-18,LPO003,HP,Laptop Charger,2
,,,,55720143-36,,HP,Laptop Charger,2
Laptop Charger Lenovo 45W Type C Square Type,LPO-C223,350.80,Liz,62682504-8,HQBUFF3,Lenovo,Laptop Charger,2
,,,,81505285-41,,LENOVO,Laptop Charger,2
Laptop Charger Samsung 2.1A Common Pin,,135.56,Liz,44304291-39,HQBUFF14,Samsung,Laptop Charger,2
Laptop Charger Lenovo 45W Type C Square Type,LPO-C223,350.80,Liz,62682504-45,HQBUFF3,Lenovo,Laptop Charger,2
Laptop Charger Lenovo 45W Type C Square Type,LPO-C223,350.80,Liz,62682504-44,HQBUFF3,Lenovo,Laptop Charger,2
Laptop Charger Lenovo 45W Type C Square Type,LPO-C223,350.80,Liz,62682504-46,HQBUFF3,Lenovo,Laptop Charger,2
Laptop Charger Lenovo 4.5A Gray Pin,Old Stock,182.30,Liz,66000392-21,HQBUFF20,Lenovo,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1032,158.01,Liz,13694284-258,HQBUFF3,Acer,Laptop Charger,2
Laptop Charger Microsoft Surface 12V 2.58A,Old Stock,552.94,Liz,07397751-37,HQBUFF11,Microsoft,Laptop Charger,2
Laptop Charger Lenovo 20V 3.25A Bullet Pin Original,TC1075,356.57,Liz,LE325BO-541,PObatch-471,Lenovo,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,158.22,Liz,1833972-612,PObatch-373,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-322,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,141.86,Liz,0922228-709,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-196,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Lenovo 20V 3.25A Bullet Pin Original,TC1075,340.74,Liz,LE325BO-249,LPO046,Lenovo,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-641,PObatch-373,HP,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,158.22,Liz,1833972-610,PObatch-373,HP,Laptop Charger,2
Laptop Charger Dell 19.5V 3.34 Circle Medium,,163.68,Liz,8529524-102,PObatch-373,Dell,Laptop Charger,2
Laptop Charger Asus 19V 3.42A Small Pin,IMPORTS,172.06,Liz,AS342S-428,PObatch-1454,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-674,GH001,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-199,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Asus 3.42A Common Pin Original,LPO-C48,332.73,Liz,06550979-36,LPO004,ASUS,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Yellow Pin,TC1075,149.84,Liz,AC342YP-755,GH001,Acer,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-825,PObatch-427,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-2491,PObatch-427,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-338,PObatch-373,Acer,Laptop Charger,2
Led Screen 11.6 30 Pins Slim Type Up and Down HD,,778.89,All Star,76022323-14,LPO048,No Brand,Led Screen,2
,TC1018,,,55398177-46,,No Brand,Led Screen,2
,LPO-C223,,,17154941-105,,NO BRAND,Led Screen,2
Led Screen 15.6 30 Pins Borderless HD,TC1031,1.00,All Star,05437575-76,PObatch-648,No Brand,Led Screen,2
Led Screen 15.6 40 Pins Borderless FHD 144HZ,,2227.59,All Star,12742178-36,GENTOCT,No Brand,Led Screen,2
,,,,86972020-22,,NO BRAND,Led Screen,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-1790,PObatch-427,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,141.86,Liz,0922228-357,PObatch-373,Acer,Laptop Charger,2
Laptop Charger LPO Acer 3.42A Micro Pin original,LPO-C235,309.57,Liz,33782423-145,HQBUFF14,Acer,Laptop Charger,2
,Old Stock,,,7397751-10,,Microsoft,Laptop Charger,2
Laptop Charger LPO Acer 19V 3.42A Yellow Pin original,LPO-C235,309.57,Liz,99976184-160,HQBUFF13,Acer,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1075,175.53,Liz,AC342M-1293,PObatch-1353,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-519,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Asus 19V 1.75A Micro USB,,300.96,Liz,74484652-1,HQBUFF3,ASUS,Laptop Charger,2
Laptop Charger Lenovo 4.74A Common Pin,SEBEZ003,167.89,Liz,86655561-41,LPO52,Lenovo,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,TC1060,189.38,Liz,86301302-420,PObatch-1282,HP,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A BLUE PIN,,158.22,Liz,5910346-569,PObatch-373,HP,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-890,PObatch-427,HP,Laptop Charger,2
Laptop Charger LPO Acer 19V 3.42A Yellow Pin original,LPO-C235,309.57,Liz,99976184-171,HQBUFF13,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,,163.37,Liz,0922228-1981,PObatch-427,Acer,Laptop Charger,2
Laptop Charger HP Printer 22V,,215.02,Liz,17414596-57,LPO003,HP,Laptop Charger,2
,LPO-C235,,,00292769-178,,ASUS,Laptop Charger,2
,LPO-C235,,,00292769-151,,ASUS,Laptop Charger,2
Laptop Charger HP 4.74A Circle Pin,LPO-C30,170.93,Liz,82071177-103,HQBUFF13,HP,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-733,PObatch-427,HP,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-719,PObatch-427,HP,Laptop Charger,2
Laptop Charger HP 19.5V 3.33A Circle Pin,,250.00,Mars,HP333CP-6,PObatch-1007,HP,Laptop Charger,5
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-735,PObatch-427,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,163.37,Liz,6570410-1116,PObatch-427,Acer,Laptop Charger,2
,TC1075,,,HP231B-101,,HP,Laptop Charger,2
Laptop Battery HP HT03XL,,744.63,All Star,LBHT03-178,PObatch-646,HP,Laptop Battery,2
Laptop Charger HP 19.5V 2.31A Blue Pin,TC1075,189.38,Liz,HP231B-1017,PObatch-1160,HP,Laptop Charger,2
Laptop Charger Dell 4.62A Circle Medium,SEBEZ005,201.00,Liz,62426043-29,LPO001,Dell,Laptop Charger,2
Laptop Charger HP 19.5V 2.31A Blue Pin,,175.97,Liz,1833972-879,PObatch-427,HP,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Micro Pin,TC1075,175.53,Liz,AC237M-1369,PObatch-1305,Acer,Laptop Charger,2
Laptop Charger Acer 19V 3.42A Micro Pin,TC1075,175.53,Liz,AC342M-1253,PObatch-1231,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-500,PObatch-373,Acer,Laptop Charger,2
Laptop Charger Acer 19V 2.37A Blue Pin,,141.86,Liz,6570410-464,PObatch-373,Acer,Laptop Charger,2
Cellphone Battery Oppo A5 2020 (BLP727),,254.55,Imports,CB727-143,PObatch-807,oppo,Cellphone Battery,2
,Locals,,,7997128-1,,Infinix,Cellphone Battery,2
Cellphone Battery OPPO A9 (BLP709),OLD STOCK,206.00,Imports,63686473-32,LPO007,oppo,Cellphone Battery,2
,,,,17166517-22,,Samsung,Cellphone Battery,2
,,,,17166517-18,,Samsung,Cellphone Battery,2
,,,,17166517-16,,Samsung,Cellphone Battery,2
,,,,17166517-19,,Samsung,Cellphone Battery,2
,,,,17166517-11,,Samsung,Cellphone Battery,2
Cellphone Battery Samsung M31(EB-BM317ABY),,237.03,Imports,15929271-3,HQBUFF20,Samsung,Cellphone Battery,2
Cellphone Battery Oppo A71(BLP641),OLD STOCK,300.00,Imports,84009638-9,HQBUFF20,oppo,Cellphone Battery,2
,LPO-C26,,,37888245-35,,OPPO,Cellphone Battery,2
,,,,17166517-9,,Samsung,Cellphone Battery,2
Cellphone Battery OPPO A37 (BLP615),,150.00,Imports,35468488-33,HQBUFF20,oppo,Cellphone Battery,2
Cellphone Battery VIVO Y91(B-F3),,300.00,Bea Ke,51189303-13,PObatch-1373,VIVO,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-3,HQBUFF19,Apple,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-21,HQBUFF19,Apple,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-88,HQBUFF19,Apple,Cellphone Battery,2
Cellphone Battery iPhone 6S Plus,,194.19,Imports,59379059-17,LPO007,Apple,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-46,HQBUFF19,Apple,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-131,HQBUFF19,Apple,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-48,HQBUFF19,Apple,Cellphone Battery,2
,,,,64272442-70,,APPLE,Cellphone Battery,2
Cellphone Battery IPHONE 5S,,179.61,Imports,64272442-105,HQBUFF19,Apple,Cellphone Battery,2
,LPO-C29,,,97220272-4,,Oppo,Cellphone Lcd,2
,Locals,,,1552899-1,,samsung,Cellphone LCD,2
,Locals,,,14975497-1,,Oppo,Cellphone LCD,2
,LPO-C248,,,29309004-3,,Samsung,Cellphone LCD,2
,LPO-C248,,,30941596-47,,VIVO,cellphone LCD,2
,LOCALS,,,85038852-4,,Realme,Cellphone LCD,2
,Locals,,,CPLS7PRO-1,,Techno,Cellphone LCD,2
Cellphone LCD Huawei Y9 2019,LPO-C09,674.24,Imports,88798977-8,HQBUFF20,huawei,Cellphone Lcd,2
Cellphone Battery Xiaomi Poco F5 Pro (BM5N),,400.00,Bea Ke,5608206-2,PObatch-600,xiaomi,Cellphone Battery,2
Cellphone Battery Oppo A12 2020 (BLP673),,264.61,Imports,CB673-26,PObatch-482,oppo,Cellphone Battery,2
Cellphone Battery Huawei Y8P (HB426489EEW),LPO-C249,199.70,Imports,58152813-30,HQBUFF002,huawei,Cellphone Battery,2
,LPO-C248,,,84496066-30,,Vivo,Cellphone Battery,2
Cellphone Battery Huawei Honor 8x (HB386590ECW),LPO-C249,175.49,Imports,49626757-32,LPO006,huawei,Cellphone Battery,2
Cellphone Battery Huawei Honor 8x (HB386590ECW),LPO-C249,175.49,Imports,49626757-33,LPO006,huawei,Cellphone Battery,2
